,TimeStamp,ReadsAvg,WritesAvg
10906,2016-11-22 15:49:44,53.6264,105.7936
10907,2016-11-22 15:49:45,53.3841,110.478
10908,2016-11-22 15:49:47,53.1941,105.0871
10909,2016-11-22 15:49:48,55.0677,108.4245
10910,2016-11-22 15:49:49,52.2665,107.0392
10911,2016-11-22 15:49:50,52.9378,106.3874
10912,2016-11-22 15:49:51,53.1253,106.2652
10913,2016-11-22 15:49:52,52.9489,110.1776
10914,2016-11-22 15:49:53,55.7055,121.2588
10915,2016-11-22 15:49:54,55.4208,108.0557
10916,2016-11-22 15:49:56,53.0293,106.1294
10917,2016-11-22 15:49:57,53.6362,104.8233
10918,2016-11-22 15:49:58,53.353,105.4959
10919,2016-11-22 15:49:59,53.88399999999999,110.843
10920,2016-11-22 15:50:00,53.5689,105.246
10921,2016-11-22 15:50:03,53.4534,109.9038
10922,2016-11-22 15:50:04,53.4155,104.9598
10923,2016-11-22 15:50:06,54.3915,106.8454
10924,2016-11-22 15:50:09,54.3858,107.0246
10925,2016-11-22 15:50:10,53.6075,104.8836
10926,2016-11-22 15:50:11,53.6702,105.3173
10927,2016-11-22 15:50:12,53.362,108.8678
10928,2016-11-22 15:50:13,54.4369,111.1534
10929,2016-11-22 15:50:14,54.0834,107.1791
10930,2016-11-22 15:50:15,53.1507,108.8892
10931,2016-11-22 15:50:16,52.1097,104.4097
10932,2016-11-22 15:50:17,53.2783,106.6973
10933,2016-11-22 15:50:18,54.31100000000001,108.3902
10934,2016-11-22 15:50:20,54.4653,107.3318
10935,2016-11-22 15:50:21,54.1022,113.0288
10936,2016-11-22 15:50:22,53.0894,107.7232
10937,2016-11-22 15:50:24,52.9011,106.8515
10938,2016-11-22 15:50:26,52.9958,107.3066
10939,2016-11-22 15:50:28,54.9479,107.4972
10940,2016-11-22 15:50:29,59.8455,119.5233
10941,2016-11-22 15:50:30,54.3432,106.6153
10942,2016-11-22 15:50:32,54.6431,107.6708
10943,2016-11-22 15:50:34,53.5455,108.3377
10944,2016-11-22 15:50:35,54.7576,109.6804
10945,2016-11-22 15:50:36,53.4763,106.5187
10946,2016-11-22 15:50:37,54.8784,110.1457
10947,2016-11-22 15:50:39,52.8687,104.5964
10948,2016-11-22 15:50:40,54.836000000000006,109.4818
10949,2016-11-22 15:50:41,52.6216,106.3398
10950,2016-11-22 15:50:42,53.1273,107.44
10951,2016-11-22 15:50:43,54.8214,106.8953
10952,2016-11-22 15:50:44,56.297,107.372
10953,2016-11-22 15:50:46,53.6259,109.8364
10954,2016-11-22 15:50:47,54.5542,109.3401
10955,2016-11-22 15:50:48,53.4239,108.9054
10956,2016-11-22 15:51:06,51.6922,103.5376
10957,2016-11-22 15:51:18,51.395,103.0791
10958,2016-11-22 15:52:31,51.7521,104.605
10959,2016-11-22 15:52:55,52.6887,105.5402
10960,2016-11-22 15:52:56,53.4689,106.9076
10961,2016-11-22 15:52:57,52.7338,104.8708
10962,2016-11-22 15:52:58,53.298,107.306
10963,2016-11-22 15:53:00,52.9882,106.5661
10964,2016-11-22 15:53:01,53.2618,106.0685
10965,2016-11-22 15:53:02,52.7521,107.3524
10966,2016-11-22 15:53:03,52.5938,104.0483
10967,2016-11-22 15:53:04,53.5217,105.1694
10968,2016-11-22 15:53:05,52.8938,108.1987
10969,2016-11-22 15:53:06,53.5146,107.7133
10970,2016-11-22 15:53:07,53.4809,106.6416
10971,2016-11-22 15:53:09,53.7829,108.1987
10972,2016-11-22 15:53:12,53.7391,106.6633
10973,2016-11-22 15:53:13,53.203,105.0401
10974,2016-11-22 15:53:14,53.7618,108.2175
10975,2016-11-22 15:53:16,52.9452,104.8276
10976,2016-11-22 15:53:17,53.4511,108.1909
10977,2016-11-22 15:53:18,53.0234,107.169
10978,2016-11-22 15:53:20,54.7921,111.3627
10979,2016-11-22 15:53:21,54.5296,108.3411
10980,2016-11-22 15:53:22,55.0513,108.7229
10981,2016-11-22 15:53:23,54.899,106.8025
10982,2016-11-22 15:53:24,54.0786,105.7445
10983,2016-11-22 15:53:26,54.456,106.6861
10984,2016-11-22 15:53:27,54.058,110.533
10985,2016-11-22 15:53:28,54.7377,108.6118
10986,2016-11-22 15:53:29,53.5171,107.3216
10987,2016-11-22 15:53:30,53.4755,105.2885
10988,2016-11-22 15:53:31,53.2215,107.3817
10989,2016-11-22 15:53:34,53.3703,104.5785
10990,2016-11-22 15:53:35,53.2735,105.7204
10991,2016-11-22 15:53:36,53.7165,106.5654
10992,2016-11-22 15:53:37,53.1642,106.6013
10993,2016-11-22 15:53:38,52.8137,106.5346
10994,2016-11-22 15:53:41,53.5796,105.9739
10995,2016-11-22 15:53:43,53.1171,105.5369
10996,2016-11-22 15:53:44,53.935,105.1918
10997,2016-11-22 15:53:45,54.8138,106.0441
10998,2016-11-22 15:53:46,53.5798,107.2055
10999,2016-11-22 15:53:47,53.9388,106.838
11000,2016-11-22 15:53:48,53.8923,106.9215
11001,2016-11-22 15:53:49,52.7882,104.7756
11002,2016-11-22 15:53:50,53.1003,107.5121
11003,2016-11-22 15:53:51,52.6291,106.3715
11004,2016-11-22 15:53:54,53.6545,104.7048
11005,2016-11-22 15:53:55,53.4087,106.0706
11006,2016-11-22 15:53:56,53.2525,106.1725
11007,2016-11-22 15:53:57,54.1443,109.3733
11008,2016-11-22 15:53:58,56.0963,112.4463
11009,2016-11-22 15:54:01,52.592,106.3465
11010,2016-11-22 15:54:02,53.6726,108.9665
11011,2016-11-22 15:54:03,53.7799,107.8169
11012,2016-11-22 15:54:04,56.5284,111.9288
11013,2016-11-22 15:54:05,52.3038,105.5125
11014,2016-11-22 15:54:06,53.9394,107.2213
11015,2016-11-22 15:54:07,53.934,107.1164
11016,2016-11-22 15:54:08,52.3956,106.1665
11017,2016-11-22 15:54:09,55.5949,110.0805
11018,2016-11-22 15:54:10,54.4441,109.5095
11019,2016-11-22 15:54:11,54.4516,108.1231
11020,2016-11-22 15:54:12,53.0312,105.1204
11021,2016-11-22 15:54:15,53.3723,107.898
11022,2016-11-22 15:54:16,53.1836,106.5884
11023,2016-11-22 15:54:17,53.1403,106.4728
11024,2016-11-22 15:54:20,52.7264,113.0615
11025,2016-11-22 15:54:21,55.6878,108.169
11026,2016-11-22 15:54:22,53.6703,108.9129
11027,2016-11-22 15:54:23,54.4847,110.1057
11028,2016-11-22 15:54:24,54.9268,111.1116
11029,2016-11-22 15:54:26,53.2875,106.959
11030,2016-11-22 15:54:27,54.1859,108.2232
11031,2016-11-22 15:54:28,54.5727,109.4346
11032,2016-11-22 15:54:29,53.1952,107.1427
11033,2016-11-22 15:54:30,52.4177,106.3839
11034,2016-11-22 15:54:31,53.1511,106.0865
11035,2016-11-22 15:54:32,53.5433,108.2947
11036,2016-11-22 15:54:33,54.4303,109.3461
11037,2016-11-22 15:54:38,54.4912,109.9087
11038,2016-11-22 15:54:39,57.196000000000005,114.5975
11039,2016-11-22 15:54:41,52.8502,104.9344
11040,2016-11-22 15:54:42,53.18899999999999,105.895
11041,2016-11-22 15:54:43,52.7571,106.3032
11042,2016-11-22 15:54:44,53.776,105.764
11043,2016-11-22 15:54:45,54.2349,106.6252
11044,2016-11-22 15:54:46,53.88399999999999,108.4115
11045,2016-11-22 15:54:47,54.8068,108.8133
11046,2016-11-22 15:54:48,54.0812,110.5625
11047,2016-11-22 15:54:50,53.7449,105.9546
11048,2016-11-22 15:54:51,53.5318,105.8075
11049,2016-11-22 15:54:52,52.1437,106.252
11050,2016-11-22 15:54:53,52.9381,106.9335
11051,2016-11-22 15:54:54,52.2078,104.6352
11052,2016-11-22 15:55:10,51.7805,102.8504
11053,2016-11-22 15:55:35,51.6011,103.9933
11054,2016-11-22 15:57:00,53.3042,105.7105
11055,2016-11-22 15:57:02,53.5882,109.0064
11056,2016-11-22 15:57:03,53.5005,106.5558
11057,2016-11-22 15:57:05,54.6388,109.0553
11058,2016-11-22 15:57:06,53.7273,107.821
11059,2016-11-22 15:57:07,52.6239,108.9083
11060,2016-11-22 15:57:08,53.3342,105.9571
11061,2016-11-22 15:57:09,52.0678,106.2081
11062,2016-11-22 15:57:12,53.5146,105.6168
11063,2016-11-22 15:57:13,52.9811,105.5459
11064,2016-11-22 15:57:14,53.3418,104.5628
11065,2016-11-22 15:57:16,54.3084,111.4159
11066,2016-11-22 15:57:17,52.6908,106.5595
11067,2016-11-22 15:57:18,52.8453,108.1866
11068,2016-11-22 15:57:19,53.3277,108.2287
11069,2016-11-22 15:57:21,53.2456,105.4462
11070,2016-11-22 15:57:22,52.7983,107.8295
11071,2016-11-22 15:57:24,53.414,107.2274
11072,2016-11-22 15:57:25,53.7221,109.726
11073,2016-11-22 15:57:26,53.4628,107.8959
11074,2016-11-22 15:57:31,53.4061,108.1219
11075,2016-11-22 15:57:32,53.9988,105.7328
11076,2016-11-22 15:57:33,52.9351,110.4863
11077,2016-11-22 15:57:34,53.2773,105.6717
11078,2016-11-22 15:57:35,53.2426,106.9211
11079,2016-11-22 15:57:36,53.2043,106.1889
11080,2016-11-22 15:57:37,53.8045,105.7538
11081,2016-11-22 15:57:38,53.8254,105.2947
11082,2016-11-22 15:57:40,53.3871,108.903
11083,2016-11-22 15:57:41,53.3926,109.6629
11084,2016-11-22 15:57:42,53.2056,109.1164
11085,2016-11-22 15:57:43,52.8331,106.7014
11086,2016-11-22 15:57:45,52.3204,104.2805
11087,2016-11-22 15:57:47,53.9639,105.3597
11088,2016-11-22 15:57:50,54.3792,108.1626
11089,2016-11-22 15:57:51,55.0268,107.214
11090,2016-11-22 15:57:52,53.089,107.0649
11091,2016-11-22 15:57:53,53.52,108.2371
11092,2016-11-22 15:57:54,53.619,110.4648
11093,2016-11-22 15:57:55,53.3149,105.5819
11094,2016-11-22 15:57:56,55.3417,110.098
11095,2016-11-22 15:57:57,53.0072,106.6214
11096,2016-11-22 15:57:58,53.4728,109.0326
11097,2016-11-22 15:57:59,53.0144,106.0789
11098,2016-11-22 15:58:00,53.0956,104.2698
11099,2016-11-22 15:58:01,53.8724,113.7675
11100,2016-11-22 15:58:03,55.6725,109.8869
11101,2016-11-22 15:58:04,54.4585,108.0567
11102,2016-11-22 15:58:05,53.6168,111.1704
11103,2016-11-22 15:58:06,53.4852,107.7176
11104,2016-11-22 15:58:07,52.6678,108.1474
11105,2016-11-22 15:58:09,52.3146,106.7287
11106,2016-11-22 15:58:10,52.5746,107.7997
11107,2016-11-22 15:58:11,55.6541,109.7815
11108,2016-11-22 15:58:13,53.3749,106.6648
11109,2016-11-22 15:58:15,55.6788,115.7391
11110,2016-11-22 15:58:16,54.9604,106.9748
11111,2016-11-22 15:58:17,54.678,107.3398
11112,2016-11-22 15:58:18,52.8873,108.007
11113,2016-11-22 15:58:19,53.0522,107.8308
11114,2016-11-22 15:58:20,52.4486,107.1133
11115,2016-11-22 15:58:22,54.1611,105.8245
11116,2016-11-22 15:58:23,52.6486,105.9847
11117,2016-11-22 15:58:24,53.739,104.9048
11118,2016-11-22 15:58:26,54.269,106.904
11119,2016-11-22 15:58:27,53.9112,106.2106
11120,2016-11-22 15:58:28,54.9347,108.9736
11121,2016-11-22 15:58:30,53.7492,105.9474
11122,2016-11-22 15:58:31,53.5797,107.6335
11123,2016-11-22 15:58:32,55.4344,108.182
11124,2016-11-22 15:58:33,52.9191,108.9035
11125,2016-11-22 15:58:35,53.2334,111.1283
11126,2016-11-22 15:58:36,54.1094,104.3061
11127,2016-11-22 15:58:38,53.6647,108.8981
11128,2016-11-22 15:58:39,54.126000000000005,106.1758
11129,2016-11-22 15:58:41,54.0728,108.7904
11130,2016-11-22 15:58:42,53.4334,109.1726
11131,2016-11-22 15:58:43,53.6169,103.5086
11132,2016-11-22 15:58:44,53.341,106.4106
11133,2016-11-22 15:58:45,53.0374,104.8946
11134,2016-11-22 15:58:46,52.8178,106.5096
11135,2016-11-22 15:58:47,52.7167,103.4213
11136,2016-11-22 15:58:48,52.8832,105.9135
11137,2016-11-22 15:58:51,55.9198,116.8619
11138,2016-11-22 15:58:52,54.36600000000001,108.4674
11139,2016-11-22 15:58:54,54.6086,109.3466
11140,2016-11-22 15:58:55,54.9181,104.6707
11141,2016-11-22 15:58:56,53.229,105.6034
11142,2016-11-22 15:58:57,53.0728,109.5548
11143,2016-11-22 15:58:58,54.8316,107.4888
11144,2016-11-22 15:59:15,51.7777,102.9631
11145,2016-11-22 15:59:51,51.0887,102.5629
11146,2016-11-22 16:00:53,52.0617,103.1368
11147,2016-11-22 16:01:04,52.8272,106.1223
11148,2016-11-22 16:01:05,52.4876,104.959
11149,2016-11-22 16:01:07,53.3171,104.8736
11150,2016-11-22 16:01:08,53.737,107.3736
11151,2016-11-22 16:01:09,54.904,108.2345
11152,2016-11-22 16:01:12,52.0402,103.9485
11153,2016-11-22 16:01:13,51.9795,106.3399
11154,2016-11-22 16:01:15,52.9597,106.6515
11155,2016-11-22 16:01:18,53.4923,105.4289
11156,2016-11-22 16:01:19,58.9157,125.1225
11157,2016-11-22 16:01:20,53.2497,106.923
11158,2016-11-22 16:01:21,53.7926,107.1228
11159,2016-11-22 16:01:23,53.137,104.545
11160,2016-11-22 16:01:24,54.2513,108.3367
11161,2016-11-22 16:01:26,53.877,107.2224
11162,2016-11-22 16:01:27,52.9181,105.5674
11163,2016-11-22 16:01:28,52.774,106.2443
11164,2016-11-22 16:01:29,53.1427,105.4679
11165,2016-11-22 16:01:30,53.0953,109.0813
11166,2016-11-22 16:01:31,54.3785,108.6344
11167,2016-11-22 16:01:32,53.9423,111.9188
11168,2016-11-22 16:01:34,54.7934,108.0128
11169,2016-11-22 16:01:37,53.5528,110.5446
11170,2016-11-22 16:01:39,52.9532,108.1361
11171,2016-11-22 16:01:40,54.0788,104.8933
11172,2016-11-22 16:01:41,53.4369,105.2885
11173,2016-11-22 16:01:42,53.181,106.5387
11174,2016-11-22 16:01:43,53.8243,108.6227
11175,2016-11-22 16:01:45,55.0168,109.4491
11176,2016-11-22 16:01:47,52.8657,107.3396
11177,2016-11-22 16:01:48,53.8197,106.8155
11178,2016-11-22 16:01:49,52.9552,106.7886
11179,2016-11-22 16:01:50,57.1008,108.9334
11180,2016-11-22 16:01:52,54.5781,110.3362
11181,2016-11-22 16:01:53,54.4175,109.99
11182,2016-11-22 16:01:54,54.6757,109.1637
11183,2016-11-22 16:01:55,53.1046,106.1806
11184,2016-11-22 16:01:58,54.6845,108.5767
11185,2016-11-22 16:02:00,52.9927,107.7505
11186,2016-11-22 16:02:01,53.4769,108.1579
11187,2016-11-22 16:02:02,53.7318,105.4789
11188,2016-11-22 16:02:03,53.0453,105.7932
11189,2016-11-22 16:02:04,54.7826,109.7912
11190,2016-11-22 16:02:05,54.0786,105.8678
11191,2016-11-22 16:02:08,54.5327,108.8083
11192,2016-11-22 16:02:09,53.441,106.4457
11193,2016-11-22 16:02:10,53.8134,108.2165
11194,2016-11-22 16:02:12,53.287,105.7623
11195,2016-11-22 16:02:14,54.4115,106.4882
11196,2016-11-22 16:02:16,53.7955,107.0367
11197,2016-11-22 16:02:17,52.8748,107.0192
11198,2016-11-22 16:02:18,52.4354,104.0762
11199,2016-11-22 16:02:19,53.3559,107.2578
11200,2016-11-22 16:02:20,52.4704,104.5903
11201,2016-11-22 16:02:21,53.6461,107.6207
11202,2016-11-22 16:02:23,52.6883,107.089
11203,2016-11-22 16:02:24,53.2338,106.5864
11204,2016-11-22 16:02:25,53.3355,109.3056
11205,2016-11-22 16:02:26,58.048,107.6091
11206,2016-11-22 16:02:30,53.1551,106.0352
11207,2016-11-22 16:02:31,53.3996,106.5537
11208,2016-11-22 16:02:32,53.7603,105.3313
11209,2016-11-22 16:02:33,53.9473,107.5119
11210,2016-11-22 16:02:34,53.7222,108.817
11211,2016-11-22 16:02:35,54.4385,105.0185
11212,2016-11-22 16:02:37,52.3704,108.968
11213,2016-11-22 16:02:38,54.4807,106.8034
11214,2016-11-22 16:02:39,53.8503,108.1579
11215,2016-11-22 16:02:41,53.1863,105.9075
11216,2016-11-22 16:02:42,53.9578,105.7642
11217,2016-11-22 16:02:43,53.135,107.4425
11218,2016-11-22 16:02:44,53.434,106.0476
11219,2016-11-22 16:02:47,53.5999,106.391
11220,2016-11-22 16:02:49,54.2544,108.7237
11221,2016-11-22 16:02:50,53.4684,104.729
11222,2016-11-22 16:02:51,54.2327,107.2286
11223,2016-11-22 16:02:53,52.7722,105.6875
11224,2016-11-22 16:02:54,54.375,110.9599
11225,2016-11-22 16:02:55,55.557,112.9746
11226,2016-11-22 16:02:56,54.0445,107.5587
11227,2016-11-22 16:02:57,53.0226,105.3543
11228,2016-11-22 16:02:58,54.0574,108.9925
11229,2016-11-22 16:02:59,53.1201,106.6943
11230,2016-11-22 16:03:01,57.3509,105.8
11231,2016-11-22 16:05:08,53.1162,106.1406
11232,2016-11-22 16:05:09,54.0746,108.6213
11233,2016-11-22 16:05:10,53.1698,108.6186
11234,2016-11-22 16:05:14,52.9537,108.3678
11235,2016-11-22 16:05:15,55.6912,112.9907
11236,2016-11-22 16:05:16,53.7215,109.0346
11237,2016-11-22 16:05:18,53.6081,106.4704
11238,2016-11-22 16:05:19,52.6814,105.2485
11239,2016-11-22 16:05:20,53.0514,106.4478
11240,2016-11-22 16:05:21,54.743,107.0822
11241,2016-11-22 16:05:22,55.3992,113.9518
11242,2016-11-22 16:05:24,54.9859,106.5759
11243,2016-11-22 16:05:25,57.3207,108.6783
11244,2016-11-22 16:05:26,54.6285,105.7954
11245,2016-11-22 16:05:27,53.2214,106.7947
11246,2016-11-22 16:05:28,53.622,106.5321
11247,2016-11-22 16:05:29,52.6416,103.8412
11248,2016-11-22 16:05:30,53.2139,105.0194
11249,2016-11-22 16:05:31,53.2896,105.4533
11250,2016-11-22 16:05:32,53.8773,106.1505
11251,2016-11-22 16:05:35,55.007,108.2889
11252,2016-11-22 16:05:37,53.8728,110.1993
11253,2016-11-22 16:05:38,53.1567,109.9991
11254,2016-11-22 16:05:40,52.5636,103.6774
11255,2016-11-22 16:05:41,52.8983,104.3698
11256,2016-11-22 16:05:44,53.1373,106.1915
11257,2016-11-22 16:05:45,54.3589,109.1467
11258,2016-11-22 16:05:46,56.3462,109.3027
11259,2016-11-22 16:05:47,57.1659,109.8066
11260,2016-11-22 16:05:48,54.2212,107.2001
11261,2016-11-22 16:05:49,53.5158,105.5932
11262,2016-11-22 16:05:50,53.5612,106.5349
11263,2016-11-22 16:05:51,52.0074,105.2608
11264,2016-11-22 16:05:52,54.4509,104.5114
11265,2016-11-22 16:05:53,52.5628,108.684
11266,2016-11-22 16:05:54,52.5356,105.5873
11267,2016-11-22 16:05:58,52.7392,104.7616
11268,2016-11-22 16:06:01,53.8041,109.4991
11269,2016-11-22 16:06:02,54.029,106.6461
11270,2016-11-22 16:06:03,53.8217,106.786
11271,2016-11-22 16:06:05,54.7309,105.4036
11272,2016-11-22 16:06:06,54.5399,105.2716
11273,2016-11-22 16:06:07,54.5781,111.5677
11274,2016-11-22 16:06:08,53.74,109.8662
11275,2016-11-22 16:06:09,53.7715,108.648
11276,2016-11-22 16:06:10,53.4561,108.4089
11277,2016-11-22 16:06:11,54.5644,107.1606
11278,2016-11-22 16:06:12,53.9849,111.0773
11279,2016-11-22 16:06:13,53.1874,112.794
11280,2016-11-22 16:06:14,53.3615,104.4379
11281,2016-11-22 16:06:15,52.3916,105.8598
11282,2016-11-22 16:06:16,54.3014,105.3239
11283,2016-11-22 16:06:17,54.2889,108.6544
11284,2016-11-22 16:06:19,53.1535,106.1995
11285,2016-11-22 16:06:21,53.3171,107.5657
11286,2016-11-22 16:06:24,55.6396,108.1538
11287,2016-11-22 16:06:26,53.2463,106.8524
11288,2016-11-22 16:06:27,54.68899999999999,108.1207
11289,2016-11-22 16:06:28,60.1848,105.2099
11290,2016-11-22 16:06:29,52.7109,104.1898
11291,2016-11-22 16:06:30,53.534,106.6271
11292,2016-11-22 16:06:31,53.374,105.5505
11293,2016-11-22 16:06:32,53.4142,105.1503
11294,2016-11-22 16:06:33,52.5024,104.5466
11295,2016-11-22 16:06:35,54.943000000000005,108.3073
11296,2016-11-22 16:06:36,58.6341,112.0726
11297,2016-11-22 16:06:37,53.6569,108.4863
11298,2016-11-22 16:06:38,56.5241,110.7713
11299,2016-11-22 16:06:41,53.2088,105.1944
11300,2016-11-22 16:06:42,52.8679,106.161
11301,2016-11-22 16:06:43,53.4881,105.8133
11302,2016-11-22 16:06:47,54.2193,109.379
11303,2016-11-22 16:06:48,55.284,112.4137
11304,2016-11-22 16:06:53,54.5864,106.1812
11305,2016-11-22 16:06:54,53.1974,107.9488
11306,2016-11-22 16:06:56,53.1556,106.5183
11307,2016-11-22 16:06:57,53.0456,110.5683
11308,2016-11-22 16:06:58,56.6207,109.6537
11309,2016-11-22 16:06:59,54.1706,106.3823
11310,2016-11-22 16:07:00,54.7008,112.6875
11311,2016-11-22 16:07:04,53.9887,106.2622
11312,2016-11-22 16:07:06,52.6739,106.7564
11313,2016-11-22 16:09:01,51.9263,105.1486
11314,2016-11-22 16:09:14,51.9048,105.1826
11315,2016-11-22 16:09:15,54.1538,105.9081
11316,2016-11-22 16:09:16,52.9923,106.1517
11317,2016-11-22 16:09:17,54.2468,108.1198
11318,2016-11-22 16:09:18,53.1716,105.4354
11319,2016-11-22 16:09:19,53.0749,107.3935
11320,2016-11-22 16:09:20,54.5736,108.6978
11321,2016-11-22 16:09:21,53.7804,105.7173
11322,2016-11-22 16:09:22,53.6788,105.4565
11323,2016-11-22 16:09:23,53.8003,110.8519
11324,2016-11-22 16:09:26,54.2005,107.6205
11325,2016-11-22 16:09:27,55.2444,109.8804
11326,2016-11-22 16:09:28,54.2759,109.1608
11327,2016-11-22 16:09:29,64.0626,123.9433
11328,2016-11-22 16:09:30,55.7807,115.3663
11329,2016-11-22 16:09:33,53.8223,108.1523
11330,2016-11-22 16:09:34,53.3545,104.7029
11331,2016-11-22 16:09:35,56.9174,112.3946
11332,2016-11-22 16:09:36,53.0627,105.8518
11333,2016-11-22 16:09:37,53.3649,105.1539
11334,2016-11-22 16:09:38,54.9471,108.1825
11335,2016-11-22 16:09:39,54.1446,108.0502
11336,2016-11-22 16:09:40,57.6664,112.5529
11337,2016-11-22 16:09:41,54.0659,106.9073
11338,2016-11-22 16:09:42,52.9744,105.3026
11339,2016-11-22 16:09:43,53.2621,105.4337
11340,2016-11-22 16:09:45,53.6075,108.4682
11341,2016-11-22 16:09:46,52.8841,106.7363
11342,2016-11-22 16:09:48,54.4123,110.1585
11343,2016-11-22 16:09:49,53.2409,106.9422
11344,2016-11-22 16:09:50,53.6161,106.6665
11345,2016-11-22 16:09:51,54.2264,107.7164
11346,2016-11-22 16:09:53,53.657,107.2568
11347,2016-11-22 16:09:55,54.0754,107.8128
11348,2016-11-22 16:09:56,54.0009,108.912
11349,2016-11-22 16:09:57,53.8073,108.1082
11350,2016-11-22 16:09:58,53.1332,103.4889
11351,2016-11-22 16:09:59,52.2453,104.4674
11352,2016-11-22 16:10:00,54.0284,108.0439
11353,2016-11-22 16:10:01,52.4373,105.7575
11354,2016-11-22 16:10:03,53.3975,108.2887
11355,2016-11-22 16:10:04,54.7574,113.0645
11356,2016-11-22 16:10:05,53.3628,106.7586
11357,2016-11-22 16:10:06,53.9564,111.3332
11358,2016-11-22 16:10:07,53.8903,107.7592
11359,2016-11-22 16:10:08,55.4536,107.7787
11360,2016-11-22 16:10:09,52.8462,105.4759
11361,2016-11-22 16:10:11,55.0088,112.0454
11362,2016-11-22 16:10:12,54.1605,108.6332
11363,2016-11-22 16:10:13,53.9348,107.432
11364,2016-11-22 16:10:15,53.4568,108.2364
11365,2016-11-22 16:10:16,52.967,106.7385
11366,2016-11-22 16:10:17,55.3284,106.2481
11367,2016-11-22 16:10:18,52.2817,105.8984
11368,2016-11-22 16:10:20,53.9843,108.5791
11369,2016-11-22 16:10:21,53.3346,105.8349
11370,2016-11-22 16:10:22,53.4294,106.1005
11371,2016-11-22 16:10:23,53.7336,105.7087
11372,2016-11-22 16:10:24,53.7283,108.3353
11373,2016-11-22 16:10:25,52.8965,107.0015
11374,2016-11-22 16:10:26,52.8608,106.5798
11375,2016-11-22 16:10:27,54.3463,109.791
11376,2016-11-22 16:10:28,53.6551,108.0034
11377,2016-11-22 16:10:29,52.7223,107.2611
11378,2016-11-22 16:10:30,52.7752,107.9939
11379,2016-11-22 16:10:31,53.9524,109.0163
11380,2016-11-22 16:10:33,52.9091,105.6759
11381,2016-11-22 16:10:37,53.0972,108.1951
11382,2016-11-22 16:10:39,52.9876,105.085
11383,2016-11-22 16:10:40,53.8268,107.8276
11384,2016-11-22 16:10:41,55.7494,110.1474
11385,2016-11-22 16:10:42,53.1022,106.349
11386,2016-11-22 16:10:43,54.3198,109.3365
11387,2016-11-22 16:10:44,54.5193,107.0291
11388,2016-11-22 16:10:45,53.8336,108.9725
11389,2016-11-22 16:10:46,53.9134,108.2529
11390,2016-11-22 16:10:47,55.8227,109.2385
11391,2016-11-22 16:10:48,53.6272,105.8279
11392,2016-11-22 16:10:49,54.6009,107.2019
11393,2016-11-22 16:10:50,52.6256,106.3771
11394,2016-11-22 16:10:51,54.1806,109.6698
11395,2016-11-22 16:10:53,54.5595,106.7459
11396,2016-11-22 16:10:54,53.7918,109.14
11397,2016-11-22 16:10:57,54.7997,108.5356
11398,2016-11-22 16:10:58,53.4332,108.956
11399,2016-11-22 16:11:00,53.7373,109.0295
11400,2016-11-22 16:11:01,54.532,111.7357
11401,2016-11-22 16:11:02,52.5087,106.4605
11402,2016-11-22 16:11:03,53.1697,106.7655
11403,2016-11-22 16:11:04,54.8628,110.1122
11404,2016-11-22 16:11:05,54.1328,106.2264
11405,2016-11-22 16:11:06,53.2394,109.2997
11406,2016-11-22 16:11:07,53.9733,107.5612
11407,2016-11-22 16:11:08,54.5219,105.8501
11408,2016-11-22 16:11:09,55.022,110.7187
11409,2016-11-22 16:11:10,54.3622,105.0608
11410,2016-11-22 16:12:04,51.8033,103.9656
11411,2016-11-22 16:12:41,51.8254,105.7395
11412,2016-11-22 16:12:53,52.004,103.6647
11413,2016-11-22 16:13:17,52.4621,106.0188
11414,2016-11-22 16:13:18,52.4945,105.8442
11415,2016-11-22 16:13:19,52.8786,106.2047
11416,2016-11-22 16:13:20,53.3315,106.8436
11417,2016-11-22 16:13:21,52.879,108.3146
11418,2016-11-22 16:13:22,53.8756,106.785
11419,2016-11-22 16:13:23,53.5303,107.0237
11420,2016-11-22 16:13:24,54.1859,111.6085
11421,2016-11-22 16:13:25,54.4499,106.5219
11422,2016-11-22 16:13:29,54.0623,108.0434
11423,2016-11-22 16:13:31,53.6023,106.3846
11424,2016-11-22 16:13:32,53.2242,107.2148
11425,2016-11-22 16:13:33,54.0628,107.179
11426,2016-11-22 16:13:36,54.6848,109.0716
11427,2016-11-22 16:13:37,53.8917,109.5396
11428,2016-11-22 16:13:38,53.8411,106.7916
11429,2016-11-22 16:13:39,53.5834,109.2917
11430,2016-11-22 16:13:40,52.7779,105.8694
11431,2016-11-22 16:13:41,53.0187,107.9406
11432,2016-11-22 16:13:42,53.6614,106.2486
11433,2016-11-22 16:13:43,54.3538,108.1237
11434,2016-11-22 16:13:45,54.2009,107.3803
11435,2016-11-22 16:13:46,55.9888,115.4779
11436,2016-11-22 16:13:48,53.5299,107.0987
11437,2016-11-22 16:13:49,54.7624,109.5376
11438,2016-11-22 16:13:53,53.6792,107.0634
11439,2016-11-22 16:13:54,52.9147,107.424
11440,2016-11-22 16:13:55,53.1743,106.0741
11441,2016-11-22 16:13:56,52.1667,107.9202
11442,2016-11-22 16:13:59,53.3744,104.8968
11443,2016-11-22 16:14:00,52.7205,107.1245
11444,2016-11-22 16:14:01,54.597,106.3548
11445,2016-11-22 16:14:02,53.7687,105.9598
